a,b,c,x,y,d
,,,-00.000000512000,  -0.16000,
,,,-00.000000511000,  -0.24000,
,,,-00.000000510000,  -0.24000,
,,,-00.000000509000,  -0.24000,
,,,-00.000000508000,  -0.32000,
,,,-00.000000507000,  -0.32000,
,,,-00.000000506000,  -0.32000,
,,,-00.000000505000,  -0.40000,
,,,-00.000000504000,  -0.40000,
,,,-00.000000503000,  -0.40000,
,,,-00.000000502000,  -0.48000,
,,,-00.000000501000,  -0.48000,
,,,-00.000000500000,  -0.48000,
,,,-00.000000499000,  -0.56000,
,,,-00.000000498000,  -0.56000,
,,,-00.000000497000,  -0.56000,
,,,-00.000000496000,  -0.64000,
,,,-00.000000495000,  -0.64000,
,,,-00.000000494000,  -0.72000,
,,,-00.000000493000,  -0.72000,
,,,-00.000000492000,  -0.72000,
,,,-00.000000491000,  -0.72000,
,,,-00.000000490000,  -0.80000,
,,,-00.000000489000,  -0.80000,
,,,-00.000000488000,  -0.80000,
,,,-00.000000487000,  -0.88000,
,,,-00.000000486000,  -0.88000,
,,,-00.000000485000,  -0.88000,
,,,-00.000000484000,  -0.96000,
,,,-00.000000483000,  -0.96000,
,,,-00.000000482000,  -0.96000,
,,,-00.000000481000,  -1.04000,
,,,-00.000000480000,  -1.04000,
,,,-00.000000479000,  -1.04000,
,,,-00.000000478000,  -1.12000,
,,,-00.000000477000,  -1.12000,
,,,-00.000000476000,  -1.12000,
,,,-00.000000475000,  -1.20000,
,,,-00.000000474000,  -1.20000,
,,,-00.000000473000,  -1.20000,
,,,-00.000000472000,  -1.28000,
,,,-00.000000471000,  -1.28000,
,,,-00.000000470000,  -1.28000,
,,,-00.000000469000,  -1.36000,
,,,-00.000000468000,  -1.36000,
,,,-00.000000467000,  -1.36000,
,,,-00.000000466000,  -1.44000,
,,,-00.000000465000,  -1.44000,
,,,-00.000000464000,  -1.44000,
,,,-00.000000463000,  -1.52000,
,,,-00.000000462000,  -1.52000,
,,,-00.000000461000,  -1.52000,
,,,-00.000000460000,  -1.52000,
,,,-00.000000459000,  -1.60000,
,,,-00.000000458000,  -1.60000,
,,,-00.000000457000,  -1.60000,
,,,-00.000000456000,  -1.68000,
,,,-00.000000455000,  -1.68000,
,,,-00.000000454000,  -1.68000,
,,,-00.000000453000,  -1.76000,
,,,-00.000000452000,  -1.76000,
,,,-00.000000451000,  -1.76000,
,,,-00.000000450000,  -1.84000,
,,,-00.000000449000,  -1.84000,
,,,-00.000000448000,  -1.84000,
,,,-00.000000447000,  -1.92000,
,,,-00.000000446000,  -1.92000,
,,,-00.000000445000,  -1.92000,
,,,-00.000000444000,  -2.00000,
,,,-00.000000443000,  -2.00000,
,,,-00.000000442000,  -2.00000,
,,,-00.000000441000,  -2.00000,
,,,-00.000000440000,  -2.08000,
,,,-00.000000439000,  -2.08000,
,,,-00.000000438000,  -2.08000,
,,,-00.000000437000,  -2.16000,
,,,-00.000000436000,  -2.16000,
,,,-00.000000435000,  -2.16000,
,,,-00.000000434000,  -2.24000,
,,,-00.000000433000,  -2.24000,
,,,-00.000000432000,  -2.24000,
,,,-00.000000431000,  -2.24000,
,,,-00.000000430000,  -2.32000,
,,,-00.000000429000,  -2.32000,
,,,-00.000000428000,  -2.32000,
,,,-00.000000427000,  -2.40000,
,,,-00.000000426000,  -2.40000,
,,,-00.000000425000,  -2.40000,
,,,-00.000000424000,  -2.48000,
,,,-00.000000423000,  -2.48000,
,,,-00.000000422000,  -2.48000,
,,,-00.000000421000,  -2.48000,
,,,-00.000000420000,  -2.56000,
,,,-00.000000419000,  -2.56000,
,,,-00.000000418000,  -2.56000,
,,,-00.000000417000,  -2.64000,
,,,-00.000000416000,  -2.64000,
,,,-00.000000415000,  -2.64000,
,,,-00.000000414000,  -2.72000,
,,,-00.000000413000,  -2.72000,
,,,-00.000000412000,  -2.72000,
,,,-00.000000411000,  -2.72000,
,,,-00.000000410000,  -2.80000,
,,,-00.000000409000,  -2.80000,
,,,-00.000000408000,  -2.80000,
,,,-00.000000407000,  -2.88000,
,,,-00.000000406000,  -2.88000,
,,,-00.000000405000,  -2.88000,
,,,-00.000000404000,  -2.96000,
,,,-00.000000403000,  -2.96000,
,,,-00.000000402000,  -2.96000,
,,,-00.000000401000,  -2.96000,
,,,-00.000000400000,  -3.04000,
,,,-00.000000399000,  -3.04000,
,,,-00.000000398000,  -3.04000,
,,,-00.000000397000,  -3.04000,
,,,-00.000000396000,  -3.12000,
,,,-00.000000395000,  -3.12000,
,,,-00.000000394000,  -3.12000,
,,,-00.000000393000,  -3.12000,
,,,-00.000000392000,  -3.20000,
,,,-00.000000391000,  -3.20000,
,,,-00.000000390000,  -3.20000,
,,,-00.000000389000,  -3.28000,
,,,-00.000000388000,  -3.28000,
,,,-00.000000387000,  -3.28000,
,,,-00.000000386000,  -3.28000,
,,,-00.000000385000,  -3.36000,
,,,-00.000000384000,  -3.36000,
,,,-00.000000383000,  -3.36000,
,,,-00.000000382000,  -3.36000,
,,,-00.000000381000,  -3.44000,
,,,-00.000000380000,  -3.44000,
,,,-00.000000379000,  -3.44000,
,,,-00.000000378000,  -3.44000,
,,,-00.000000377000,  -3.52000,
,,,-00.000000376000,  -3.52000,
,,,-00.000000375000,  -3.52000,
,,,-00.000000374000,  -3.52000,
,,,-00.000000373000,  -3.52000,
,,,-00.000000372000,  -3.60000,
,,,-00.000000371000,  -3.60000,
,,,-00.000000370000,  -3.60000,
,,,-00.000000369000,  -3.60000,
,,,-00.000000368000,  -3.68000,
,,,-00.000000367000,  -3.68000,
,,,-00.000000366000,  -3.68000,
,,,-00.000000365000,  -3.68000,
,,,-00.000000364000,  -3.68000,
,,,-00.000000363000,  -3.68000,
,,,-00.000000362000,  -3.76000,
,,,-00.000000361000,  -3.76000,
,,,-00.000000360000,  -3.76000,
,,,-00.000000359000,  -3.76000,
,,,-00.000000358000,  -3.76000,
,,,-00.000000357000,  -3.76000,
,,,-00.000000356000,  -3.76000,
,,,-00.000000355000,  -3.84000,
,,,-00.000000354000,  -3.84000,
,,,-00.000000353000,  -3.84000,
,,,-00.000000352000,  -3.84000,
,,,-00.000000351000,  -3.84000,
,,,-00.000000350000,  -3.84000,
,,,-00.000000349000,  -3.84000,
,,,-00.000000348000,  -3.92000,
,,,-00.000000347000,  -3.92000,
,,,-00.000000346000,  -3.92000,
,,,-00.000000345000,  -3.92000,
,,,-00.000000344000,  -3.92000,
,,,-00.000000343000,  -3.92000,
,,,-00.000000342000,  -3.92000,
,,,-00.000000341000,  -3.92000,
,,,-00.000000340000,  -4.00000,
,,,-00.000000339000,  -4.00000,
,,,-00.000000338000,  -4.00000,
,,,-00.000000337000,  -4.00000,
,,,-00.000000336000,  -4.00000,
,,,-00.000000335000,  -4.00000,
,,,-00.000000334000,  -4.00000,
,,,-00.000000333000,  -4.00000,
,,,-00.000000332000,  -4.08000,
,,,-00.000000331000,  -4.08000,
,,,-00.000000330000,  -4.08000,
,,,-00.000000329000,  -4.08000,
,,,-00.000000328000,  -4.08000,
,,,-00.000000327000,  -4.08000,
,,,-00.000000326000,  -4.08000,
,,,-00.000000325000,  -4.08000,
,,,-00.000000324000,  -4.08000,
,,,-00.000000323000,  -4.08000,
,,,-00.000000322000,  -4.08000,
,,,-00.000000321000,  -4.16000,
,,,-00.000000320000,  -4.16000,
,,,-00.000000319000,  -4.16000,
,,,-00.000000318000,  -4.16000,
,,,-00.000000317000,  -4.16000,
,,,-00.000000316000,  -4.16000,
,,,-00.000000315000,  -4.16000,
,,,-00.000000314000,  -4.16000,
,,,-00.000000313000,  -4.16000,
,,,-00.000000312000,  -4.16000,
,,,-00.000000311000,  -4.24000,
,,,-00.000000310000,  -4.16000,
,,,-00.000000309000,  -4.24000,
,,,-00.000000308000,  -4.24000,
,,,-00.000000307000,  -4.24000,
,,,-00.000000306000,  -4.24000,
,,,-00.000000305000,  -4.24000,
,,,-00.000000304000,  -4.24000,
,,,-00.000000303000,  -4.24000,
,,,-00.000000302000,  -4.24000,
,,,-00.000000301000,  -4.24000,
,,,-00.000000300000,  -4.24000,
,,,-00.000000299000,  -4.24000,
,,,-00.000000298000,  -4.24000,
,,,-00.000000297000,  -4.24000,
,,,-00.000000296000,  -4.24000,
,,,-00.000000295000,  -4.24000,
,,,-00.000000294000,  -4.24000,
,,,-00.000000293000,  -4.32000,
,,,-00.000000292000,  -4.24000,
,,,-00.000000291000,  -4.24000,
,,,-00.000000290000,  -4.24000,
,,,-00.000000289000,  -4.24000,
,,,-00.000000288000,  -4.32000,
,,,-00.000000287000,  -4.32000,
,,,-00.000000286000,  -4.32000,
,,,-00.000000285000,  -4.32000,
,,,-00.000000284000,  -4.32000,
,,,-00.000000283000,  -4.32000,
,,,-00.000000282000,  -4.32000,
,,,-00.000000281000,  -4.32000,
,,,-00.000000280000,  -4.32000,
,,,-00.000000279000,  -4.32000,
,,,-00.000000278000,  -4.32000,
,,,-00.000000277000,  -4.32000,
,,,-00.000000276000,  -4.32000,
,,,-00.000000275000,  -4.32000,
,,,-00.000000274000,  -4.32000,
,,,-00.000000273000,  -4.32000,
,,,-00.000000272000,  -4.32000,
,,,-00.000000271000,  -4.32000,
,,,-00.000000270000,  -4.32000,
,,,-00.000000269000,  -4.32000,
,,,-00.000000268000,  -4.32000,
,,,-00.000000267000,  -4.32000,
,,,-00.000000266000,  -4.32000,
,,,-00.000000265000,  -4.32000,
,,,-00.000000264000,  -4.32000,
,,,-00.000000263000,  -4.24000,
,,,-00.000000262000,  -4.24000,
,,,-00.000000261000,  -4.32000,
,,,-00.000000260000,  -4.24000,
,,,-00.000000259000,  -4.24000,
,,,-00.000000258000,  -4.24000,
,,,-00.000000257000,  -4.24000,
,,,-00.000000256000,  -4.24000,
,,,-00.000000255000,  -4.24000,
,,,-00.000000254000,  -4.24000,
,,,-00.000000253000,  -4.24000,
,,,-00.000000252000,  -4.24000,
,,,-00.000000251000,  -4.24000,
,,,-00.000000250000,  -4.24000,
,,,-00.000000249000,  -4.24000,
,,,-00.000000248000,  -4.24000,
,,,-00.000000247000,  -4.24000,
,,,-00.000000246000,  -4.24000,
,,,-00.000000245000,  -4.24000,
,,,-00.000000244000,  -4.24000,
,,,-00.000000243000,  -4.24000,
,,,-00.000000242000,  -4.24000,
,,,-00.000000241000,  -4.16000,
,,,-00.000000240000,  -4.16000,
,,,-00.000000239000,  -4.16000,
,,,-00.000000238000,  -4.16000,
,,,-00.000000237000,  -4.16000,
,,,-00.000000236000,  -4.16000,
,,,-00.000000235000,  -4.16000,
,,,-00.000000234000,  -4.16000,
,,,-00.000000233000,  -4.16000,
,,,-00.000000232000,  -4.16000,
,,,-00.000000231000,  -4.16000,
,,,-00.000000230000,  -4.16000,
,,,-00.000000229000,  -4.08000,
,,,-00.000000228000,  -4.08000,
,,,-00.000000227000,  -4.08000,
,,,-00.000000226000,  -4.08000,
,,,-00.000000225000,  -4.08000,
,,,-00.000000224000,  -4.08000,
,,,-00.000000223000,  -4.08000,
,,,-00.000000222000,  -4.08000,
,,,-00.000000221000,  -4.00000,
,,,-00.000000220000,  -4.00000,
,,,-00.000000219000,  -4.00000,
,,,-00.000000218000,  -4.00000,
,,,-00.000000217000,  -4.00000,
,,,-00.000000216000,  -4.00000,
,,,-00.000000215000,  -4.00000,
,,,-00.000000214000,  -4.00000,
,,,-00.000000213000,  -4.00000,
,,,-00.000000212000,  -3.92000,
,,,-00.000000211000,  -3.92000,
,,,-00.000000210000,  -3.92000,
,,,-00.000000209000,  -3.92000,
,,,-00.000000208000,  -3.92000,
,,,-00.000000207000,  -3.92000,
,,,-00.000000206000,  -3.92000,
,,,-00.000000205000,  -3.92000,
,,,-00.000000204000,  -3.84000,
,,,-00.000000203000,  -3.84000,
,,,-00.000000202000,  -3.84000,
,,,-00.000000201000,  -3.84000,
,,,-00.000000200000,  -3.84000,
,,,-00.000000199000,  -3.84000,
,,,-00.000000198000,  -3.76000,
,,,-00.000000197000,  -3.76000,
,,,-00.000000196000,  -3.76000,
,,,-00.000000195000,  -3.76000,
,,,-00.000000194000,  -3.76000,
,,,-00.000000193000,  -3.68000,
,,,-00.000000192000,  -3.68000,
,,,-00.000000191000,  -3.68000,
,,,-00.000000190000,  -3.68000,
,,,-00.000000189000,  -3.68000,
,,,-00.000000188000,  -3.68000,
,,,-00.000000187000,  -3.60000,
,,,-00.000000186000,  -3.60000,
,,,-00.000000185000,  -3.60000,
,,,-00.000000184000,  -3.60000,
,,,-00.000000183000,  -3.60000,
,,,-00.000000182000,  -3.60000,
,,,-00.000000181000,  -3.52000,
,,,-00.000000180000,  -3.52000,
,,,-00.000000179000,  -3.52000,
,,,-00.000000178000,  -3.52000,
,,,-00.000000177000,  -3.44000,
,,,-00.000000176000,  -3.44000,
,,,-00.000000175000,  -3.44000,
,,,-00.000000174000,  -3.44000,
,,,-00.000000173000,  -3.44000,
,,,-00.000000172000,  -3.36000,
,,,-00.000000171000,  -3.36000,
,,,-00.000000170000,  -3.36000,
,,,-00.000000169000,  -3.36000,
,,,-00.000000168000,  -3.36000,
,,,-00.000000167000,  -3.28000,
,,,-00.000000166000,  -3.28000,
,,,-00.000000165000,  -3.28000,
,,,-00.000000164000,  -3.28000,
,,,-00.000000163000,  -3.20000,
,,,-00.000000162000,  -3.20000,
,,,-00.000000161000,  -3.20000,
,,,-00.000000160000,  -3.20000,
,,,-00.000000159000,  -3.12000,
,,,-00.000000158000,  -3.12000,
,,,-00.000000157000,  -3.12000,
,,,-00.000000156000,  -3.12000,
,,,-00.000000155000,  -3.04000,
,,,-00.000000154000,  -3.04000,
,,,-00.000000153000,  -3.04000,
,,,-00.000000152000,  -3.04000,
,,,-00.000000151000,  -2.96000,
,,,-00.000000150000,  -2.96000,
,,,-00.000000149000,  -2.96000,
,,,-00.000000148000,  -2.96000,
,,,-00.000000147000,  -2.88000,
,,,-00.000000146000,  -2.88000,
,,,-00.000000145000,  -2.88000,
,,,-00.000000144000,  -2.88000,
,,,-00.000000143000,  -2.80000,
,,,-00.000000142000,  -2.80000,
,,,-00.000000141000,  -2.80000,
,,,-00.000000140000,  -2.72000,
,,,-00.000000139000,  -2.72000,
,,,-00.000000138000,  -2.72000,
,,,-00.000000137000,  -2.72000,
,,,-00.000000136000,  -2.64000,
,,,-00.000000135000,  -2.64000,
,,,-00.000000134000,  -2.64000,
,,,-00.000000133000,  -2.64000,
,,,-00.000000132000,  -2.56000,
,,,-00.000000131000,  -2.56000,
,,,-00.000000130000,  -2.56000,
,,,-00.000000129000,  -2.48000,
,,,-00.000000128000,  -2.48000,
,,,-00.000000127000,  -2.48000,
,,,-00.000000126000,  -2.40000,
,,,-00.000000125000,  -2.40000,
,,,-00.000000124000,  -2.40000,
,,,-00.000000123000,  -2.40000,
,,,-00.000000122000,  -2.32000,
,,,-00.000000121000,  -2.32000,
,,,-00.000000120000,  -2.32000,
,,,-00.000000119000,  -2.24000,
,,,-00.000000118000,  -2.24000,
,,,-00.000000117000,  -2.24000,
,,,-00.000000116000,  -2.24000,
,,,-00.000000115000,  -2.16000,
,,,-00.000000114000,  -2.16000,
,,,-00.000000113000,  -2.16000,
,,,-00.000000112000,  -2.08000,
,,,-00.000000111000,  -2.08000,
,,,-00.000000110000,  -2.08000,
,,,-00.000000109000,  -2.00000,
,,,-00.000000108000,  -2.00000,
,,,-00.000000107000,  -2.00000,
,,,-00.000000106000,  -1.92000,
,,,-00.000000105000,  -1.92000,
,,,-00.000000104000,  -1.92000,
,,,-00.000000103000,  -1.84000,
,,,-00.000000102000,  -1.84000,
,,,-00.000000101000,  -1.84000,
,,,-00.000000100000,  -1.76000,
,,,-00.000000099000,  -1.76000,
,,,-00.000000098000,  -1.76000,
,,,-00.000000097000,  -1.68000,
,,,-00.000000096000,  -1.68000,
,,,-00.000000095000,  -1.68000,
,,,-00.000000094000,  -1.60000,
,,,-00.000000093000,  -1.60000,
,,,-00.000000092000,  -1.60000,
,,,-00.000000091000,  -1.52000,
,,,-00.000000090000,  -1.52000,
,,,-00.000000089000,  -1.52000,
,,,-00.000000088000,  -1.44000,
,,,-00.000000087000,  -1.44000,
,,,-00.000000086000,  -1.44000,
,,,-00.000000085000,  -1.36000,
,,,-00.000000084000,  -1.36000,
,,,-00.000000083000,  -1.36000,
,,,-00.000000082000,  -1.28000,
,,,-00.000000081000,  -1.28000,
,,,-00.000000080000,  -1.28000,
,,,-00.000000079000,  -1.20000,
,,,-00.000000078000,  -1.20000,
,,,-00.000000077000,  -1.12000,
,,,-00.000000076000,  -1.12000,
,,,-00.000000075000,  -1.12000,
,,,-00.000000074000,  -1.04000,
,,,-00.000000073000,  -1.04000,
,,,-00.000000072000,  -1.04000,
,,,-00.000000071000,  -0.96000,
,,,-00.000000070000,  -0.96000,
,,,-00.000000069000,  -0.96000,
,,,-00.000000068000,  -0.88000,
,,,-00.000000067000,  -0.88000,
,,,-00.000000066000,  -0.88000,
,,,-00.000000065000,  -0.80000,
,,,-00.000000064000,  -0.80000,
,,,-00.000000063000,  -0.72000,
,,,-00.000000062000,  -0.72000,
,,,-00.000000061000,  -0.72000,
,,,-00.000000060000,  -0.64000,
,,,-00.000000059000,  -0.64000,
,,,-00.000000058000,  -0.64000,
,,,-00.000000057000,  -0.56000,
,,,-00.000000056000,  -0.56000,
,,,-00.000000055000,  -0.56000,
,,,-00.000000054000,  -0.48000,
,,,-00.000000053000,  -0.48000,
,,,-00.000000052000,  -0.40000,
,,,-00.000000051000,  -0.40000,
,,,-00.000000050000,  -0.40000,
,,,-00.000000049000,  -0.32000,
,,,-00.000000048000,  -0.32000,
,,,-00.000000047000,  -0.32000,
,,,-00.000000046000,  -0.24000,
,,,-00.000000045000,  -0.24000,
,,,-00.000000044000,  -0.16000,
,,,-00.000000043000,  -0.16000,
,,,-00.000000042000,  -0.16000,
,,,-00.000000041000,  -0.08000,
,,,-00.000000040000,  -0.08000,
,,,-00.000000039000,  -0.08000,
,,,-00.000000038000,   0.00000,
,,,-00.000000037000,   0.00000,
,,,-00.000000036000,   0.00000,
,,,-00.000000035000,   0.08000,
,,,-00.000000034000,   0.08000,
,,,-00.000000033000,   0.16000,
,,,-00.000000032000,   0.16000,
,,,-00.000000031000,   0.16000,
,,,-00.000000030000,   0.24000,
,,,-00.000000029000,   0.24000,
,,,-00.000000028000,   0.24000,
,,,-00.000000027000,   0.32000,
,,,-00.000000026000,   0.32000,
,,,-00.000000025000,   0.40000,
,,,-00.000000024000,   0.40000,
,,,-00.000000023000,   0.40000,
,,,-00.000000022000,   0.48000,
,,,-00.000000021000,   0.48000,
,,,-00.000000020000,   0.48000,
,,,-00.000000019000,   0.56000,
,,,-00.000000018000,   0.56000,
,,,-00.000000017000,   0.64000,
,,,-00.000000016000,   0.64000,
,,,-00.000000015000,   0.64000,
,,,-00.000000014000,   0.72000,
,,,-00.000000013000,   0.72000,
,,,-00.000000012000,   0.72000,
,,,-00.000000011000,   0.80000,
,,,-00.000000010000,   0.80000,
,,,-00.000000009000,   0.88000,
,,,-00.000000008000,   0.88000,
,,,-00.000000007000,   0.88000,
,,,-00.000000006000,   0.96000,
,,,-00.000000005000,   0.96000,
,,,-00.000000004000,   0.96000,
,,,-00.000000003000,   1.04000,
,,,-00.000000002000,   1.04000,
,,,-00.000000001000,   1.04000,
,,,-00.000000000000,   1.12000,
,,,00.000000001000,   1.12000,
,,,00.000000002000,   1.12000,
,,,00.000000003000,   1.20000,
,,,00.000000004000,   1.20000,
,,,00.000000005000,   1.28000,
,,,00.000000006000,   1.28000,
,,,00.000000007000,   1.28000,
,,,00.000000008000,   1.36000,
,,,00.000000009000,   1.36000,
,,,00.000000010000,   1.36000,
,,,00.000000011000,   1.44000,
,,,00.000000012000,   1.44000,
,,,00.000000013000,   1.44000,
,,,00.000000014000,   1.52000,
,,,00.000000015000,   1.52000,
,,,00.000000016000,   1.52000,
,,,00.000000017000,   1.60000,
,,,00.000000018000,   1.60000,
,,,00.000000019000,   1.60000,
,,,00.000000020000,   1.68000,
,,,00.000000021000,   1.68000,
,,,00.000000022000,   1.68000,
,,,00.000000023000,   1.76000,
,,,00.000000024000,   1.76000,
,,,00.000000025000,   1.76000,
,,,00.000000026000,   1.84000,
,,,00.000000027000,   1.84000,
,,,00.000000028000,   1.92000,
,,,00.000000029000,   1.92000,
,,,00.000000030000,   1.92000,
,,,00.000000031000,   2.00000,
,,,00.000000032000,   2.00000,
,,,00.000000033000,   2.00000,
,,,00.000000034000,   2.08000,
,,,00.000000035000,   2.08000,
,,,00.000000036000,   2.08000,
,,,00.000000037000,   2.08000,
,,,00.000000038000,   2.16000,
,,,00.000000039000,   2.16000,
,,,00.000000040000,   2.16000,
,,,00.000000041000,   2.24000,
,,,00.000000042000,   2.24000,
,,,00.000000043000,   2.24000,
,,,00.000000044000,   2.32000,
,,,00.000000045000,   2.32000,
,,,00.000000046000,   2.32000,
,,,00.000000047000,   2.40000,
,,,00.000000048000,   2.40000,
,,,00.000000049000,   2.40000,
,,,00.000000050000,   2.48000,
,,,00.000000051000,   2.48000,
,,,00.000000052000,   2.48000,
,,,00.000000053000,   2.56000,
,,,00.000000054000,   2.56000,
,,,00.000000055000,   2.56000,
,,,00.000000056000,   2.64000,
,,,00.000000057000,   2.64000,
,,,00.000000058000,   2.64000,
,,,00.000000059000,   2.72000,
,,,00.000000060000,   2.72000,
,,,00.000000061000,   2.72000,
,,,00.000000062000,   2.80000,
,,,00.000000063000,   2.80000,
,,,00.000000064000,   2.80000,
,,,00.000000065000,   2.88000,
,,,00.000000066000,   2.88000,
,,,00.000000067000,   2.88000,
,,,00.000000068000,   2.96000,
,,,00.000000069000,   2.96000,
,,,00.000000070000,   3.04000,
,,,00.000000071000,   3.04000,
,,,00.000000072000,   3.12000,
,,,00.000000073000,   3.12000,
,,,00.000000074000,   3.12000,
,,,00.000000075000,   3.20000,
,,,00.000000076000,   3.20000,
,,,00.000000077000,   3.28000,
,,,00.000000078000,   3.28000,
,,,00.000000079000,   3.28000,
,,,00.000000080000,   3.28000,
,,,00.000000081000,   3.36000,
,,,00.000000082000,   3.36000,
,,,00.000000083000,   3.44000,
,,,00.000000084000,   3.44000,
,,,00.000000085000,   3.44000,
,,,00.000000086000,   3.52000,
,,,00.000000087000,   3.52000,
,,,00.000000088000,   3.52000,
,,,00.000000089000,   3.52000,
,,,00.000000090000,   3.60000,
,,,00.000000091000,   3.60000,
,,,00.000000092000,   3.60000,
,,,00.000000093000,   3.60000,
,,,00.000000094000,   3.60000,
,,,00.000000095000,   3.68000,
,,,00.000000096000,   3.68000,
,,,00.000000097000,   3.68000,
,,,00.000000098000,   3.68000,
,,,00.000000099000,   3.68000,
,,,00.000000100000,   3.76000,
,,,00.000000101000,   3.76000,
,,,00.000000102000,   3.76000,
,,,00.000000103000,   3.76000,
,,,00.000000104000,   3.76000,
,,,00.000000105000,   3.76000,
,,,00.000000106000,   3.84000,
,,,00.000000107000,   3.84000,
,,,00.000000108000,   3.84000,
,,,00.000000109000,   3.84000,
,,,00.000000110000,   3.84000,
,,,00.000000111000,   3.92000,
,,,00.000000112000,   3.92000,
,,,00.000000113000,   3.92000,
,,,00.000000114000,   3.92000,
,,,00.000000115000,   3.92000,
,,,00.000000116000,   4.00000,
,,,00.000000117000,   4.00000,
,,,00.000000118000,   4.00000,
,,,00.000000119000,   4.00000,
,,,00.000000120000,   4.00000,
,,,00.000000121000,   4.00000,
,,,00.000000122000,   4.00000,
,,,00.000000123000,   4.08000,
,,,00.000000124000,   4.08000,
,,,00.000000125000,   4.08000,
,,,00.000000126000,   4.08000,
,,,00.000000127000,   4.08000,
,,,00.000000128000,   4.08000,
,,,00.000000129000,   4.08000,
,,,00.000000130000,   4.16000,
,,,00.000000131000,   4.16000,
,,,00.000000132000,   4.16000,
,,,00.000000133000,   4.16000,
,,,00.000000134000,   4.16000,
,,,00.000000135000,   4.16000,
,,,00.000000136000,   4.16000,
,,,00.000000137000,   4.24000,
,,,00.000000138000,   4.24000,
,,,00.000000139000,   4.24000,
,,,00.000000140000,   4.24000,
,,,00.000000141000,   4.24000,
,,,00.000000142000,   4.24000,
,,,00.000000143000,   4.24000,
,,,00.000000144000,   4.24000,
,,,00.000000145000,   4.32000,
,,,00.000000146000,   4.32000,
,,,00.000000147000,   4.32000,
,,,00.000000148000,   4.32000,
,,,00.000000149000,   4.32000,
,,,00.000000150000,   4.32000,
,,,00.000000151000,   4.32000,
,,,00.000000152000,   4.32000,
,,,00.000000153000,   4.32000,
,,,00.000000154000,   4.32000,
,,,00.000000155000,   4.32000,
,,,00.000000156000,   4.40000,
,,,00.000000157000,   4.40000,
,,,00.000000158000,   4.40000,
,,,00.000000159000,   4.40000,
,,,00.000000160000,   4.40000,
,,,00.000000161000,   4.40000,
,,,00.000000162000,   4.40000,
,,,00.000000163000,   4.40000,
,,,00.000000164000,   4.40000,
,,,00.000000165000,   4.40000,
,,,00.000000166000,   4.40000,
,,,00.000000167000,   4.40000,
,,,00.000000168000,   4.40000,
,,,00.000000169000,   4.40000,
,,,00.000000170000,   4.48000,
,,,00.000000171000,   4.48000,
,,,00.000000172000,   4.48000,
,,,00.000000173000,   4.48000,
,,,00.000000174000,   4.48000,
,,,00.000000175000,   4.48000,
,,,00.000000176000,   4.48000,
,,,00.000000177000,   4.48000,
,,,00.000000178000,   4.48000,
,,,00.000000179000,   4.48000,
,,,00.000000180000,   4.48000,
,,,00.000000181000,   4.48000,
,,,00.000000182000,   4.48000,
,,,00.000000183000,   4.48000,
,,,00.000000184000,   4.48000,
,,,00.000000185000,   4.48000,
,,,00.000000186000,   4.48000,
,,,00.000000187000,   4.48000,
,,,00.000000188000,   4.48000,
,,,00.000000189000,   4.48000,
,,,00.000000190000,   4.48000,
,,,00.000000191000,   4.48000,
,,,00.000000192000,   4.48000,
,,,00.000000193000,   4.48000,
,,,00.000000194000,   4.48000,
,,,00.000000195000,   4.48000,
,,,00.000000196000,   4.48000,
,,,00.000000197000,   4.48000,
,,,00.000000198000,   4.48000,
,,,00.000000199000,   4.48000,
,,,00.000000200000,   4.48000,
,,,00.000000201000,   4.48000,
,,,00.000000202000,   4.48000,
,,,00.000000203000,   4.48000,
,,,00.000000204000,   4.48000,
,,,00.000000205000,   4.48000,
,,,00.000000206000,   4.48000,
,,,00.000000207000,   4.48000,
,,,00.000000208000,   4.48000,
,,,00.000000209000,   4.48000,
,,,00.000000210000,   4.48000,
,,,00.000000211000,   4.48000,
,,,00.000000212000,   4.40000,
,,,00.000000213000,   4.40000,
,,,00.000000214000,   4.40000,
,,,00.000000215000,   4.40000,
,,,00.000000216000,   4.40000,
,,,00.000000217000,   4.40000,
,,,00.000000218000,   4.40000,
,,,00.000000219000,   4.40000,
,,,00.000000220000,   4.40000,
,,,00.000000221000,   4.40000,
,,,00.000000222000,   4.40000,
,,,00.000000223000,   4.40000,
,,,00.000000224000,   4.40000,
,,,00.000000225000,   4.40000,
,,,00.000000226000,   4.40000,
,,,00.000000227000,   4.40000,
,,,00.000000228000,   4.32000,
,,,00.000000229000,   4.32000,
,,,00.000000230000,   4.32000,
,,,00.000000231000,   4.32000,
,,,00.000000232000,   4.32000,
,,,00.000000233000,   4.32000,
,,,00.000000234000,   4.32000,
,,,00.000000235000,   4.32000,
,,,00.000000236000,   4.32000,
,,,00.000000237000,   4.24000,
,,,00.000000238000,   4.24000,
,,,00.000000239000,   4.24000,
,,,00.000000240000,   4.24000,
,,,00.000000241000,   4.24000,
,,,00.000000242000,   4.24000,
,,,00.000000243000,   4.24000,
,,,00.000000244000,   4.24000,
,,,00.000000245000,   4.24000,
,,,00.000000246000,   4.24000,
,,,00.000000247000,   4.16000,
,,,00.000000248000,   4.16000,
,,,00.000000249000,   4.16000,
,,,00.000000250000,   4.16000,
,,,00.000000251000,   4.16000,
